Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
70.0,1,0.0,0.0,0.0,0.0,0,0.0,17.0,9.0,7.0,0,2.0,0,60,4,6,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,18.0,2.0,3.0,0,1.0,0,80,0,2,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,3.0,6.0,0,1.0,0,100,2,6,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,1.0,10.0,0,1.0,25,230,0,2,0
90.0,0,0.0,0.0,0.0,0.0,0,0.0,22.0,3.0,18.0,0,1.0,2,15,0,2,0
60.0,0,0.0,0.0,0.0,0.0,0,5.0,15.0,3.0,9.0,0,1.0,35,160,4,0,0
60.0,0,0.0,0.0,0.0,0.0,0,0.0,15.0,2.0,11.0,0,1.0,10,15,0,2,0
90.0,0,0.0,0.0,0.0,0.0,0,0.0,23.0,1.0,20.0,0,1.0,2,25,2,2,0
100.0,0,0.0,0.0,0.0,0.0,0,15.0,23.0,3.0,21.0,0,1.0,10,2,4,6,0
60.0,0,0.0,0.0,0.0,0.0,0,0.0,16.0,2.0,12.0,0,0.0,0,4,2,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,16.0,1.0,13.0,0,0.0,8,4,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,10.0,15.0,1.0,13.0,0,0.0,0,25,0,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,19.0,2.0,17.0,0,0.0,10,40,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,10.0,14.0,1.0,12.0,0,1.0,25,50,2,2,0
60.0,0,0.0,0.0,0.0,0.0,0,0.0,14.0,1.0,11.0,0,0.0,15,80,2,0,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,1.0,14.0,0,0.0,8,60,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,5.0,14.0,2.0,12.0,0,1.0,10,100,0,2,0
60.0,0,0.0,0.0,0.0,0.0,0,40.0,14.0,2.0,11.0,0,1.0,2,100,2,0,0
70.0,0,0.0,0.0,0.0,0.0,0,5.0,16.0,2.0,15.0,0,1.0,15,100,2,2,0
70.0,0,0.0,0.0,0.0,0.0,0,15.0,19.0,1.0,14.0,0,0.0,0,100,2,2,0
60.0,0,0.0,0.0,0.0,0.0,0,15.0,15.0,2.0,13.0,0,0.0,2,100,2,0,0
70.0,0,0.0,0.0,0.0,0.0,0,25.0,16.0,2.0,14.0,0,1.0,4,100,2,0,0
50.0,0,0.0,0.0,0.0,0.0,0,30.0,12.0,2.0,10.0,0,0.0,2,100,2,0,0
60.0,0,0.0,0.0,0.0,0.0,0,45.0,14.0,1.0,12.0,0,1.0,8,100,0,0,0
80.0,0,0.0,0.0,0.0,0.0,0,10.0,20.0,1.0,19.0,0,1.0,2,100,0,0,0
80.0,0,0.0,0.0,0.0,0.0,0,10.0,20.0,1.0,20.0,0,1.0,2,100,0,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,18.0,1.0,14.0,0,1.0,2,100,2,0,0
100.0,0,0.0,0.0,0.0,0.0,0,100.0,24.0,6.0,18.0,0,1.0,15,2,2,6,0
110.0,0,0.0,0.0,0.0,0.0,0,0.0,25.0,3.0,17.0,0,1.0,15,2,2,2,0
100.0,0,0.0,0.0,0.0,0.0,0,25.0,27.0,3.0,20.0,0,2.0,15,2,0,4,0
100.0,0,0.0,0.0,0.0,0.0,0,130.0,25.0,3.0,13.0,0,1.0,0,0,0,4,0
120.0,0,0.0,0.0,0.0,0.0,0,20.0,29.0,2.0,24.0,0,1.0,2,2,2,6,0
100.0,0,0.0,0.0,0.0,0.0,0,35.0,26.0,3.0,21.0,0,1.0,4,2,2,4,0
110.0,0,0.0,0.0,0.0,0.0,0,0.0,30.0,4.0,21.0,0,1.0,0,0,2,2,0
120.0,0,0.0,0.0,0.0,0.0,0,0.0,28.0,5.0,21.0,0,1.0,0,0,6,8,0
100.0,0,0.0,0.0,0.0,0.0,0,0.0,26.0,3.0,15.0,0,1.0,6,0,2,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,3.0,13.0,0,0.0,10,130,2,2,0
60.0,0,0.0,0.0,0.0,0.0,0,0.0,16.0,2.0,13.0,0,1.0,4,130,2,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,5.0,11.0,0,0.0,0,60,2,4,0
55.0,0,0.0,0.0,0.0,0.0,0,1.0,15.0,2.5,11.0,0,0.0,0,0,0,0,0
63.0,0,0.0,0.0,0.0,0.0,0,1.0,16.0,3.0,11.0,0,1.0,0,0,0,0,0
100.0,0,0.0,0.0,0.0,0.0,0,5.0,24.0,3.0,12.0,0,1.0,8,0,2,2,0
70.0,0,0.0,0.0,0.0,0.0,0,5.0,18.0,0.0,15.0,0,0.0,0,100,0,0,0
80.0,0,0.0,0.0,0.0,0.0,0,0.0,22.0,5.0,16.0,0,0.0,2,8,0,2,0
60.0,1,0.0,0.0,0.0,0.0,0,0.0,11.0,1.0,11.0,0,0.0,45,20,2,2,0
110.0,0,0.0,0.0,0.0,0.0,0,0.0,29.0,4.0,21.0,0,1.0,0,15,0,2,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,12.0,1.0,11.0,0,1.0,100,80,2,2,0
17.0,0,0.0,0.0,0.0,0.0,0,3.0,4.0,2.0,0.0,0,1.0,0,0,0,0,0
90.0,0,0.0,0.0,0.0,0.0,0,0.0,22.0,3.0,19.0,0,2.0,2,15,2,2,0
30.0,0,0.0,0.0,0.0,0.0,0,0.0,7.0,2.0,5.0,0,0.0,0,10,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,0.0,16.0,1.0,13.0,0,0.0,0,25,2,2,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,1.0,12.0,0,1.0,2,45,0,2,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,1.0,15.0,0,0.0,40,15,0,0,0
70.0,0,0.0,0.0,0.0,0.0,0,0.0,21.0,7.0,14.0,0,1.0,2,130,6,2,0
40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,2.0,9.0,0,1.0,2,10,0,0,0
100.0,1,0.0,0.0,0.0,0.0,0,0.0,25.0,4.0,17.0,0,1.0,0,10,2,0,0
40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,1.0,5.0,0,0.0,4,10,0,0,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,8.0,12.0,0,1.0,0,40,2,2,0
110.0,0,0.0,0.0,0.0,0.0,0,5.0,26.0,2.0,13.0,0,1.0,10,4,0,4,0
70.0,0,0.0,0.0,0.0,0.0,0,10.0,17.0,0.0,16.0,0,0.0,4,100,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,15.0,16.0,0.0,13.0,0,0.0,2,100,2,0,0
70.0,0,0.0,0.0,0.0,0.0,0,5.0,18.0,0.0,16.0,0,0.0,4,100,0,0,0
80.0,0,0.0,0.0,0.0,0.0,0,20.0,20.0,0.0,17.0,0,0.0,10,100,0,2,0
80.0,0,0.0,0.0,0.0,0.0,0,15.0,19.0,0.0,17.0,0,0.0,0,100,0,4,0
70.0,0,0.0,0.0,0.0,0.0,0,15.0,19.0,0.0,17.0,0,0.0,15,100,0,0,0
80.0,0,0.0,0.0,0.0,0.0,0,10.0,19.0,2.0,9.0,0,1.0,2,100,2,0,0
80.0,0,0.0,0.0,0.0,0.0,0,10.0,20.0,0.0,16.0,0,1.0,6,100,0,4,0
110.0,0,0.0,0.0,0.0,0.0,0,0.0,29.0,4.0,21.0,0,1.0,0,15,0,0,0
116.0,3,1.0,1.0,0.5,0.0,60,52.0,0.0,0.0,0.0,0,22.0,0,0,0,0,0
135.0,4,1.5,0.0,0.0,0.0,55,65.0,0.0,0.0,0.0,0,25.0,0,0,0,0,0
135.0,4,1.5,0.0,0.0,0.0,50,75.0,0.0,0.0,0.0,0,25.0,0,0,0,0,0
130.0,4,1.5,0.0,0.0,0.0,60,65.0,0.0,0.0,0.0,0,24.0,0,0,0,0,0
120.0,3,1.0,0.0,0.0,0.0,75,55.0,0.0,0.0,0.0,0,24.0,0,0,0,6,0
120.0,1,0.0,0.0,0.0,0.0,45,80.0,0.0,0.0,0.0,0,26.0,0,0,0,4,0
120.0,1,0.0,0.0,0.0,0.0,45,75.0,0.0,0.0,0.0,0,26.0,0,0,0,4,0
120.0,1,0.0,0.0,0.0,0.0,45,75.0,0.0,0.0,0.0,0,26.0,0,0,0,4,0
120.0,1,0.0,0.0,0.0,0.0,45,75.0,0.0,0.0,0.0,0,26.0,0,0,0,4,0
120.0,1,0.0,0.0,0.0,0.0,40,780.0,5.0,0.0,3.0,0,22.0,0,2,0,4,0
120.0,2,0.0,0.0,0.0,0.0,40,580.0,1.0,0.0,0.0,0,22.0,0,2,0,4,0
110.0,1,0.0,0.0,0.0,0.0,40,800.0,4.0,0.0,2.0,0,20.0,0,4,0,4,0
110.0,1,0.0,0.0,0.0,0.0,45,660.0,2.0,0.0,2.0,0,22.0,0,2,0,4,0
110.0,1,0.0,0.0,0.0,0.0,50,840.0,4.0,0.0,1.0,0,21.0,0,2,0,4,0
100.0,1,0.0,0.0,0.0,0.0,45,650.0,2.0,0.0,0.0,0,22.0,0,2,0,4,0
120.0,3,1.0,0.0,0.0,0.0,75,55.0,0.0,0.0,0.0,0,24.0,0,0,0,6,0
180.0,4,2.0,0.0,0.0,0.0,90,110.0,0.0,0.0,0.0,0,35.0,0,0,0,6,0
90.0,2,0.5,0.0,0.0,0.0,15,390.0,11.0,0.0,9.0,0,7.0,0,0,0,0,0
80.0,2,0.5,0.0,0.0,0.0,15,440.0,10.0,0.0,8.0,0,7.0,0,0,0,0,0
90.0,2,0.5,0.0,0.0,0.0,15,400.0,11.0,0.0,9.0,0,7.0,0,0,0,0,0
90.0,2,0.5,0.0,0.0,0.0,20,440.0,11.0,0.0,9.0,0,6.0,0,0,0,0,0
90.0,2,0.5,0.0,0.0,0.0,20,490.0,12.0,0.0,10.0,0,6.0,0,0,0,0,0
20.0,0,0.0,0.0,0.0,0.0,10,140.0,0.0,0.0,0.0,0,3.0,0,0,0,0,0
200.0,2,0.0,0.0,0.0,0.0,95,115.0,0.0,0.0,0.0,0,46.0,4,4,0,6,0
200.0,2,0.0,0.0,0.0,0.0,95,115.0,0.0,0.0,0.0,0,46.0,0,0,0,8,0
140.0,2,0.0,0.0,0.0,0.0,70,80.0,0.0,0.0,0.0,0,29.0,0,2,0,4,0
200.0,2,0.0,0.0,0.0,0.0,95,115.0,0.0,0.0,0.0,0,46.0,0,0,0,8,0
100.0,1,0.0,0.0,0.0,0.0,50,60.0,0.0,0.0,0.0,0,24.0,0,0,0,4,0
140.0,1,0.0,0.0,0.0,0.0,65,75.0,0.0,0.0,0.0,0,31.0,0,0,0,6,0
100.0,3,0.0,0.0,0.0,0.0,70,70.0,0.0,0.0,0.0,0,16.0,0,4,0,4,0
100.0,3,0.0,0.0,0.0,0.0,70,70.0,0.0,0.0,0.0,0,16.0,0,4,0,4,0
120.0,1,0.0,0.0,0.0,0.0,45,100.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,1,0.0,0.0,0.0,0.0,45,100.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,2,0.0,0.0,0.0,0.0,45,65.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,2,0.0,0.0,0.0,0.0,45,65.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
20.0,1,0.0,0.0,0.0,0.0,10,140.0,0.0,0.0,0.0,0,3.0,0,0,0,0,0
45.0,1,0.0,0.0,0.0,0.0,20,460.0,1.0,0.0,1.0,0,8.0,0,15,0,2,0
60.0,1,0.0,0.0,0.0,0.0,25,570.0,1.0,0.0,1.0,0,10.0,0,25,0,2,0
130.0,1,0.0,0.0,0.0,0.0,70,55.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,1,0.0,0.0,0.0,0.0,70,55.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,1,0.0,0.0,0.0,0.0,70,55.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,1,0.0,0.0,0.0,0.0,70,55.0,0.0,0.0,0.0,0,28.0,0,0,0,8,0
120.0,1,0.5,0.0,0.0,0.0,55,80.0,0.0,0.0,0.0,0,27.0,0,0,0,4,0
110.0,1,0.0,0.0,0.0,0.0,75,75.0,0.0,0.0,0.0,0,26.0,0,0,0,6,0
110.0,1,0.0,0.0,0.0,0.0,75,75.0,0.0,0.0,0.0,0,26.0,0,0,0,6,0
70.0,1,0.0,0.0,0.0,0.0,10,610.0,6.0,0.0,4.0,0,11.0,0,0,0,6,0
50.0,0,0.0,0.0,0.0,0.0,25,360.0,0.0,0.0,0.0,0,10.0,0,0,0,4,0
60.0,2,0.5,0.0,0.0,0.0,30,360.0,1.0,0.0,1.0,0,10.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,25,360.0,0.0,0.0,0.0,0,10.0,0,0,0,4,0
60.0,2,0.5,0.0,0.0,0.0,30,360.0,1.0,0.0,1.0,0,10.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,25,360.0,0.0,0.0,0.0,0,10.0,0,0,0,4,0
50.0,2,0.5,0.0,0.0,0.0,35,530.0,0.0,0.0,0.0,0,10.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0,12.0,0,0,0,4,0
50.0,2,0.5,0.0,0.0,0.0,35,480.0,0.0,0.0,0.0,0,10.0,0,0,0,2,0
102.0,3,1.0,0.5,1.0,0.0,76,52.0,0.0,0.0,0.0,0,19.0,0,0,1,11,0
139.0,4,1.5,2.0,0.5,0.0,67,48.0,0.0,0.0,0.0,0,24.0,0,0,0,0,0
170.0,15,1.0,0.0,0.0,0.0,0,0.0,5.0,3.0,1.0,0,6.0,0,0,8,8,0
165.0,14,1.5,3.0,9.0,0.0,0,1.0,7.0,3.0,1.0,0,5.0,0,0,0,0,0
180.0,17,3.5,0.0,0.0,0.0,0,125.0,6.0,2.0,3.0,0,7.0,0,0,0,4,0
170.0,15,1.0,0.0,0.0,0.0,0,0.0,5.0,3.0,1.0,0,6.0,0,0,8,8,0
150.0,13,3.0,0.0,0.0,0.0,0,5.0,6.0,3.0,1.0,0,7.0,0,0,2,4,0
200.0,21,3.0,0.0,0.0,0.0,0,55.0,4.0,3.0,0.0,0,2.0,0,0,2,4,0
190.0,20,1.5,0.0,0.0,0.0,0,0.0,4.0,3.0,1.0,0,3.0,2,0,2,4,0
210.0,20,2.0,0.0,0.0,0.0,0,0.0,6.0,2.0,1.0,0,5.0,0,2,4,4,0
170.0,14,2.0,0.0,0.0,0.0,0,95.0,5.0,2.0,1.0,0,8.0,0,0,2,2,0
183.0,18,1.0,13.0,2.5,0.0,0,0.0,5.0,2.5,1.0,0,4.0,0,0,0,0,0
160.0,14,2.0,0.0,0.0,0.0,0,0.0,6.0,2.0,1.0,0,8.0,0,0,0,2,0
148.0,12,2.0,4.0,5.0,0.0,0,163.0,4.0,1.0,1.0,0,9.0,0,0,0,0,0
148.0,12,2.0,4.0,5.0,0.0,0,5.0,4.0,1.0,0.0,0,9.0,0,0,0,0,0
210.0,16,2.5,0.0,0.0,0.0,0,120.0,6.0,2.0,1.0,0,8.0,0,0,0,2,0
101.0,9,1.0,6.0,2.0,0.0,0,2.0,3.5,1.0,0.0,0,2.0,0,0,0,0,0
101.0,9,1.0,6.0,2.0,0.0,0,72.0,3.5,1.0,0.0,0,2.0,0,0,0,0,0
94.0,8,1.5,5.0,1.0,0.0,0,98.0,4.5,0.0,1.0,0,3.0,0,0,0,0,0
94.0,8,1.5,4.5,1.0,0.0,0,2.0,4.5,0.0,0.0,0,3.0,0,0,0,0,0
180.0,17,2.0,11.0,4.0,0.0,0,55.0,6.0,2.0,0.0,0,5.0,0,0,8,6,0
180.0,17,2.0,11.0,4.0,0.0,0,0.0,6.0,2.0,0.0,0,5.0,0,0,8,6,0
160.0,14,3.0,8.0,3.0,0.0,0,0.0,8.0,1.0,0.0,0,5.0,0,0,2,8,0
180.0,17,1.0,14.0,2.0,0.0,0,0.0,5.0,3.0,1.0,0,4.0,0,2,4,6,0
170.0,14,3.0,7.0,4.0,0.0,0,0.0,5.0,2.0,2.0,0,7.0,0,0,2,2,0
160.0,14,3.0,8.0,3.0,0.0,0,85.0,8.0,1.0,1.0,0,5.0,0,0,2,10,0
160.0,14,3.0,8.0,3.0,0.0,0,0.0,8.0,1.0,1.0,0,5.0,0,0,2,10,0
170.0,14,2.0,9.0,3.0,0.0,0,70.0,7.0,2.0,1.0,0,5.0,0,0,4,8,0
170.0,14,2.0,9.0,3.0,0.0,0,0.0,7.0,2.0,1.0,0,5.0,0,0,4,8,0
170.0,15,3.0,7.0,5.0,0.0,0,120.0,4.0,3.0,1.0,0,8.0,0,0,2,2,0
160.0,14,2.0,7.0,5.0,0.0,0,5.0,4.0,3.0,1.0,0,7.0,0,0,2,4,0
160.0,14,2.0,7.0,5.0,0.0,0,120.0,5.0,2.0,1.0,0,8.0,0,0,2,4,0
160.0,14,2.0,7.0,5.0,0.0,0,0.0,5.0,2.0,1.0,0,8.0,0,0,2,4,0
200.0,17,1.5,0.0,0.0,0.0,0,0.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
200.0,17,1.5,0.0,0.0,0.0,0,0.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
160.0,13,2.5,0.0,0.0,0.0,0,0.0,9.0,0.0,2.0,0,4.0,0,0,0,10,0
190.0,16,2.5,0.0,0.0,0.0,0,100.0,7.0,2.0,2.0,0,7.0,0,0,2,4,0
190.0,17,2.5,0.0,0.0,0.0,0,0.0,6.0,2.0,1.0,0,8.0,0,0,2,4,0
190.0,17,2.5,0.0,0.0,0.0,0,0.0,6.0,2.0,1.0,0,8.0,0,0,2,4,0
150.0,11,1.5,5.0,4.5,0.0,0,0.0,9.0,2.0,4.0,0,5.0,0,0,2,6,0
190.0,18,2.5,0.0,0.0,0.0,0,10.0,3.0,0.0,1.0,0,8.0,0,0,4,15,0
140.0,10,2.0,3.5,2.0,0.0,0,0.0,10.0,2.0,5.0,0,5.0,0,0,2,4,0
190.0,12,2.5,0.0,0.0,0.0,0,220.0,15.0,1.0,4.0,0,8.0,0,0,0,4,0
190.0,12,2.5,0.0,0.0,0.0,0,250.0,15.0,1.0,4.0,0,8.0,0,0,0,4,0
190.0,16,3.0,0.0,0.0,0.0,0,65.0,6.0,2.0,2.0,0,8.0,0,0,0,4,0
190.0,16,3.0,0.0,0.0,0.0,0,130.0,7.0,2.0,3.0,0,8.0,0,0,0,4,0
190.0,16,3.0,0.0,0.0,0.0,0,150.0,7.0,2.0,3.0,0,8.0,0,0,0,4,0
210.0,22,2.0,12.0,6.0,0.0,0,0.0,4.0,3.0,1.0,0,3.0,0,0,2,4,0
150.0,13,1.0,8.0,2.5,0.0,0,230.0,7.0,3.0,1.0,0,4.0,0,0,8,6,0
150.0,13,1.0,8.0,3.0,0.0,0,25.0,6.0,3.0,1.0,0,6.0,0,0,6,8,0
160.0,13,2.5,8.0,2.5,0.0,0,270.0,8.0,2.0,2.0,0,4.0,0,0,2,25,0
160.0,14,2.0,7.0,4.5,0.0,0,85.0,6.0,2.0,1.0,0,7.0,0,0,2,4,0
170.0,15,1.0,10.0,4.0,0.0,0,160.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
170.0,13,2.0,7.0,4.0,0.0,0,220.0,5.0,2.0,1.0,0,7.0,0,0,2,5,0
170.0,14,2.0,0.0,0.0,0.0,0,110.0,5.0,2.0,1.0,0,8.0,0,0,2,4,0
160.0,13,2.5,0.0,0.0,0.0,0,45.0,8.0,1.0,1.0,0,5.0,0,0,0,10,0
170.0,14,2.0,0.0,0.0,0.0,0,55.0,5.0,2.0,1.0,0,7.0,0,0,0,4,0
170.0,14,3.0,0.0,0.0,0.0,0,120.0,8.0,1.0,1.0,0,5.0,0,0,0,10,0
170.0,15,1.0,0.0,0.0,0.0,0,45.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
160.0,14,1.0,0.0,0.0,0.0,0,0.0,6.0,3.0,1.0,0,6.0,0,0,6,6,0
170.0,16,1.5,0.0,0.0,0.0,0,200.0,6.0,3.0,1.0,0,6.0,0,0,6,6,0
170.0,15,2.0,0.0,0.0,0.0,0,220.0,5.0,4.0,1.0,0,6.0,0,0,2,6,0
150.0,11,1.5,0.0,0.0,0.0,0,20.0,10.0,2.0,6.0,0,5.0,0,0,2,8,0
200.0,15,2.0,0.0,0.0,0.0,0,240.0,10.0,3.0,3.0,0,7.0,2,2,4,8,0
278.0,18,3.0,0.0,0.0,0.0,0,1923.0,5.0,21.0,0.0,0,15.0,3,0,0,33,0
160.0,13,2.5,0.0,0.0,0.0,0,180.0,8.0,1.0,2.0,0,4.0,0,0,0,6,0
162.0,13,2.0,0.0,0.0,0.0,0,109.0,6.0,2.0,2.0,0,6.0,0,0,2,5,0
190.0,15,1.5,4.0,8.0,0.0,0,135.0,5.0,4.0,1.0,0,9.0,2,2,2,8,0
190.0,14,1.5,3.5,9.0,0.0,0,115.0,6.0,2.0,1.0,0,8.0,2,2,2,8,0
180.0,14,1.5,3.0,9.0,0.0,0,55.0,6.0,2.0,1.0,0,8.0,2,2,2,8,0
180.0,13,1.5,3.5,8.0,0.0,0,90.0,6.0,2.0,1.0,0,8.0,2,2,2,8,0
170.0,14,1.5,3.0,8.0,0.0,0,90.0,5.0,2.0,1.0,0,7.0,2,2,2,8,0
190.0,15,2.0,4.5,8.0,0.5,0,220.0,4.0,3.0,1.0,0,9.0,2,2,2,8,0
160.0,12,2.5,3.5,6.0,0.0,0,10.0,4.0,1.0,0.0,0,9.0,2,2,0,15,0
190.0,16,3.0,0.0,0.0,0.0,0,150.0,7.0,2.0,3.0,0,7.0,0,0,0,4,0
203.0,22,3.39,16.8,0.425,0.0,0,75.0,4.0,2.3,1.0,0,2.0,0,0,20,1,0
196.0,20,1.75,11.6,6.1,0.0,0,0.0,4.0,3.0,1.0,0,3.0,1,0,20,1,0
190.0,16,3.0,0.0,0.0,0.0,0,120.0,7.0,2.0,3.0,0,7.0,0,0,0,4,0
180.0,12,2.0,0.0,0.0,0.0,0,170.0,15.0,2.0,4.0,0,7.0,0,0,0,4,0
180.0,12,2.0,0.0,0.0,0.0,0,160.0,15.0,2.0,4.0,0,7.0,0,0,0,4,0
190.0,16,3.0,0.0,0.0,0.0,0,125.0,7.0,2.0,3.0,0,7.0,0,0,0,4,0
190.0,16,3.0,0.0,0.0,0.0,0,105.0,6.0,2.0,3.0,0,7.0,0,0,0,4,0
180.0,16,3.5,0.0,0.0,0.0,0,150.0,6.0,2.0,3.0,0,7.0,0,0,0,4,0
190.0,16,2.5,8.0,5.0,0.0,0,160.0,8.0,2.0,3.0,0,7.0,0,2,2,4,0
190.0,16,3.0,0.0,0.0,0.0,0,75.0,7.0,2.0,3.0,0,7.0,0,0,2,4,0
180.0,14,2.5,0.0,0.0,0.0,0,120.0,10.0,2.0,6.0,0,6.0,0,0,0,4,0
200.0,18,2.0,0.0,0.0,0.0,0,0.0,6.0,4.0,1.0,0,7.0,0,0,8,8,0
190.0,17,3.0,0.0,0.0,0.0,0,0.0,7.0,2.0,1.0,0,7.0,0,0,2,4,0
190.0,17,1.5,0.0,0.0,0.0,0,65.0,8.0,3.0,3.0,0,6.0,0,0,2,4,0
180.0,15,2.0,0.0,0.0,0.0,0,65.0,8.0,2.0,2.0,0,7.0,0,0,2,4,0
180.0,15,2.0,0.0,0.0,0.0,0,65.0,8.0,3.0,2.0,0,7.0,0,0,4,6,0
190.0,17,2.5,0.0,0.0,0.0,0,75.0,7.0,3.0,2.0,0,7.0,0,0,8,8,0
190.0,17,2.5,0.0,0.0,0.0,0,75.0,7.0,4.0,2.0,0,7.0,0,0,8,8,0
180.0,14,2.0,0.0,0.0,0.0,0,75.0,10.0,3.0,3.0,0,5.0,0,0,6,6,0
190.0,17,1.5,0.0,0.0,0.0,0,75.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
190.0,17,1.5,0.0,0.0,0.0,0,75.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
180.0,14,1.0,0.0,0.0,0.0,0,75.0,11.0,3.0,3.0,0,6.0,0,0,6,6,0
160.0,13,1.0,0.0,0.0,0.0,0,60.0,9.0,2.0,5.0,0,5.0,0,0,6,4,0
170.0,16,1.0,0.0,0.0,0.0,0,85.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
170.0,16,1.0,0.0,0.0,0.0,0,150.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
170.0,15,1.0,0.0,0.0,0.0,0,0.0,5.0,3.0,1.0,0,6.0,0,0,8,8,0
170.0,15,1.0,0.0,0.0,0.0,0,135.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
160.0,14,1.0,0.0,0.0,0.0,0,30.0,7.0,3.0,3.0,0,6.0,0,0,8,6,0
160.0,14,1.0,0.0,0.0,0.0,0,25.0,7.0,3.0,4.0,0,6.0,0,0,8,6,0
170.0,15,1.0,0.0,0.0,0.0,0,115.0,6.0,3.0,2.0,0,6.0,0,0,8,6,0
170.0,15,1.0,0.0,0.0,0.0,0,170.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
170.0,16,1.0,0.0,0.0,0.0,0,120.0,5.0,3.0,1.0,0,6.0,2,0,8,6,0
170.0,15,1.0,0.0,0.0,0.0,0,140.0,5.0,3.0,2.0,0,6.0,0,0,8,6,0
170.0,16,1.0,0.0,0.0,0.0,0,110.0,5.0,3.0,1.0,0,6.0,0,0,8,6,0
160.0,14,1.0,0.0,0.0,0.0,0,10.0,6.0,3.0,1.0,0,6.0,0,0,5,6,0
160.0,14,1.0,0.0,0.0,0.0,0,0.0,6.0,3.0,1.0,0,6.0,0,0,8,6,0
190.0,17,2.5,0.0,0.0,0.0,0,75.0,7.0,1.0,0.0,0,6.0,0,2,4,8,0
190.0,17,2.5,0.0,0.0,0.0,0,75.0,7.0,1.0,0.0,0,6.0,0,2,4,8,0
190.0,15,3.0,0.0,0.0,0.0,0,0.0,10.0,2.0,2.0,0,5.0,0,0,2,10,0
200.0,18,3.0,0.0,0.0,0.0,0,0.0,8.0,1.0,2.0,0,4.0,0,0,2,8,0
230.0,24,4.0,0.0,0.0,0.0,0,0.0,4.0,3.0,1.0,0,2.0,0,0,2,4,0
180.0,14,3.0,0.0,0.0,0.0,0,15.0,12.0,2.0,9.0,0,4.0,0,0,8,6,0
190.0,16,1.5,0.0,0.0,0.0,0,0.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
190.0,16,1.5,0.0,0.0,0.0,0,0.0,6.0,4.0,2.0,0,7.0,0,0,8,8,0
180.0,14,1.0,0.0,0.0,0.0,0,70.0,9.0,3.0,5.0,0,6.0,0,0,8,6,0
210.0,17,3.0,0.0,0.0,0.0,0,140.0,7.0,2.0,3.0,0,7.0,15,0,0,20,0
150.0,12,2.5,0.0,0.0,0.0,0,105.0,5.0,2.0,2.0,0,6.0,0,0,0,2,0
200.0,16,1.5,0.0,0.0,0.0,0,90.0,6.0,2.0,2.0,0,8.0,0,0,2,4,0
213.0,21,2.0,0.0,0.0,0.0,0,0.0,4.0,2.0,1.0,0,3.0,0,0,0,0,0
160.0,13,2.0,7.0,2.5,0.0,0,100.0,9.0,1.0,2.0,0,5.0,0,0,0,10,0
